id,name,k1,k2,k3,avg_test_ll,avg_lp.min
pg5ob8hp,stilted-sweep-321,64,20,36,-20.099708557128903,-34.34806442260742
zmuzvoc5,jumping-sweep-360,96,8,90,-19.884782791137695,-33.903079986572266
7yz2wskt,swept-sweep-361,96,16,2,-28.209213256835938,-34.63494110107422
0j1mek4p,lilac-sweep-362,96,16,4,-24.25743103027344,-34.39055633544922
xu9clrs7,playful-sweep-364,96,16,16,-21.31598663330078,-34.16009521484375
kselkadu,rare-sweep-351,96,6,90,-19.83243179321289,-34.07358169555664
q6vs68s4,tough-sweep-343,96,6,2,-27.65549087524414,-34.94751739501953
uepirgro,woven-sweep-352,96,8,2,-28.426626205444336,-34.58095932006836
ctnfrr54,glamorous-sweep-363,96,16,8,-21.940427780151367,-34.64822006225586
5khzqf4i,atomic-sweep-365,96,16,24,-20.347246170043945,-34.40077590942383
c6h9p9e7,splendid-sweep-344,96,6,4,-24.22530174255371,-34.40520477294922
wre26pbo,upbeat-sweep-364,96,16,16,-20.913408279418945,-34.46464157104492
kula0sa0,deft-sweep-353,96,8,4,-24.66144371032715,-34.22268295288086
14nce4o3,celestial-sweep-322,64,20,48,-19.988941192626953,-34.49982833862305
sx01iwyt,northern-sweep-345,96,6,8,-21.99403953552246,-34.34950256347656
vzaptxxi,fast-sweep-366,96,16,36,-20.263887405395508,-34.152305603027344
k581bwxg,jumping-sweep-323,64,20,72,-21.928218841552734,-34.09877395629883
6tnklybn,clear-sweep-346,96,6,16,-19.636098861694336,-34.48131561279297
v9am7tsh,fiery-sweep-324,64,20,90,-22.02427864074707,-33.9345817565918
3nwemw0g,swept-sweep-365,96,16,24,-20.8154296875,-33.93228530883789
ks30lsul,fresh-sweep-325,96,2,2,-28.155521392822266,-34.46742248535156
oaatyqpm,jumping-sweep-367,96,16,48,-21.1812744140625,-34.06395721435547
kzgxpwf0,hardy-sweep-366,96,16,36,-19.973878860473633,-34.46970748901367
tpzoxd7c,morning-sweep-368,96,16,72,-23.07639503479004,-33.99315643310547
x5x39dpu,lunar-sweep-354,96,8,8,-21.754987716674805,-34.44249725341797
rs24cjjw,usual-sweep-367,96,16,48,-21.78203582763672,-34.00616455078125
s5h1wv29,ethereal-sweep-355,96,8,16,-20.18060874938965,-34.39738082885742
p28n1qsq,neat-sweep-347,96,6,24,-19.09514045715332,-34.28055191040039
qzdcgy5v,vital-sweep-348,96,6,36,-19.598726272583008,-34.438194274902344
4fpfaqlx,golden-sweep-356,96,8,24,-19.130863189697266,-34.63124465942383
jlouo12t,lucky-sweep-368,96,16,72,-22.1013240814209,-33.617496490478516
wcv4tpe9,legendary-sweep-369,96,16,90,-23.69698905944824,-34.06737518310547
nbfzgslj,cool-sweep-369,96,16,90,-21.917484283447266,-34.026187896728516
qkjfk6xh,misty-sweep-349,96,6,48,-17.946868896484375,-34.30959701538086
8ddc7tbe,likely-sweep-357,96,8,36,-19.21546745300293,-34.23249435424805
22r5wwg8,distinctive-sweep-326,96,2,4,-24.54158592224121,-34.36243438720703
044oiwli,peach-sweep-350,96,6,72,-17.536718368530273,-34.49818420410156
nh8hfm2f,scarlet-sweep-327,96,2,8,-21.482574462890625,-34.373680114746094
n9lyqtb3,toasty-sweep-370,96,20,2,-27.965085983276367,-34.66734313964844
anfrh2x9,bright-sweep-358,96,8,48,-19.0145320892334,-34.307884216308594
lthsefh8,still-sweep-359,96,8,72,-18.988901138305664,-34.41090393066406
c7vg4sd5,fanciful-sweep-351,96,6,90,-18.184206008911133,-34.46623229980469
k3h5wv2z,wise-sweep-371,96,20,4,-24.066951751708984,-34.697776794433594
msv8heak,sleek-sweep-328,96,2,16,-19.127540588378903,-34.067440032958984
p0wn94jv,deep-sweep-372,96,20,8,-21.901168823242188,-34.5161018371582
frhuinil,golden-sweep-360,96,8,90,-18.84174156188965,-34.077213287353516
k7e4223s,hearty-sweep-329,96,2,24,-19.462730407714844,-34.69340133666992
z0fbj6be,jumping-sweep-370,96,20,2,-28.00336265563965,-34.4197883605957
o1jimumf,major-sweep-352,96,8,2,-28.28341293334961,-34.248252868652344
srlnywrw,fragrant-sweep-330,96,2,36,-18.164859771728516,-34.89878845214844
o2752eov,honest-sweep-372,96,20,8,-22.74785423278809,-34.435577392578125
tqqttdsp,balmy-sweep-373,96,20,16,-22.401466369628903,-34.38225555419922
u6dsy21u,dutiful-sweep-371,96,20,4,-24.075912475585938,-34.57522201538086
h0kt8o0k,neat-sweep-353,96,8,4,-23.75335693359375,-34.77903747558594
v1zgh21p,upbeat-sweep-361,96,16,2,-28.283164978027344,-34.61240768432617
e7m5g8wm,morning-sweep-331,96,2,48,-18.763885498046875,-34.5515251159668
0c5yg9y2,amber-sweep-354,96,8,8,-23.012556076049805,-34.11167526245117
3ajx6drw,noble-sweep-355,96,8,16,-19.579744338989254,-34.470245361328125
95n8doxh,whole-sweep-362,96,16,4,-25.640361785888672,-34.13046646118164
suc687o0,scarlet-sweep-374,96,20,24,-21.75484275817871,-33.983463287353516
612xvl49,expert-sweep-375,96,20,36,-21.303800582885746,-34.19084167480469
t5x1fczn,brisk-sweep-363,96,16,8,-21.885290145874023,-34.567344665527344
ij20qa90,clear-sweep-332,96,2,72,-18.05289649963379,-34.304073333740234
uc2nfy71,driven-sweep-376,96,20,48,-21.644954681396484,-34.03040313720703
3l7yhxph,warm-sweep-373,96,20,16,-21.934906005859375,-34.089805603027344
4unm41wj,lucky-sweep-364,96,16,16,-20.71280860900879,-34.509342193603516
7h77zy9f,deep-sweep-374,96,20,24,-20.928546905517575,-34.43870162963867
uicqa0bd,still-sweep-365,96,16,24,-21.172176361083984,-34.47522735595703
bg8t30lu,twilight-sweep-333,96,2,90,-19.133134841918945,-34.272705078125
v773zrgi,wandering-sweep-356,96,8,24,-19.489591598510746,-34.68006134033203
vn2avz5b,sage-sweep-334,96,4,2,-27.773216247558594,-34.468772888183594
oc8l4o07,sandy-sweep-377,96,20,72,-25.453758239746097,-33.5818977355957
s52z7sau,mild-sweep-335,96,4,4,-23.874427795410156,-34.3115234375
djafkb60,zesty-sweep-378,96,20,90,-23.640213012695312,-33.61526870727539
qxo1axsk,frosty-sweep-357,96,8,36,-19.73625373840332,-34.530189514160156
v33i28hq,serene-sweep-358,96,8,48,-19.892492294311523,-33.99808120727539
hoet6hoz,autumn-sweep-366,96,16,36,-21.030120849609375,-34.153167724609375
k9y9mzsq,atomic-sweep-359,96,8,72,-19.33750343322754,-34.172000885009766
qck2a8ks,giddy-sweep-379,128,2,2,-27.17607307434082,-34.85681915283203
qpw9wcux,swept-sweep-375,96,20,36,-21.694896697998047,-34.28180694580078
hgaus8ms,giddy-sweep-367,96,16,48,-20.769556045532227,-34.39236831665039
pa6g07li,resilient-sweep-360,96,8,90,-19.43486976623535,-34.341339111328125
0s3ivoce,sunny-sweep-376,96,20,48,-20.975740432739254,-34.358428955078125
l4jw0z6p,dandy-sweep-368,96,16,72,-22.29411506652832,-33.932682037353516
gvbhe5f9,zesty-sweep-380,128,2,4,-23.56285858154297,-34.56522750854492
demansvd,expert-sweep-369,96,16,90,-23.73075294494629,-33.50916290283203
j5m7iekj,charmed-sweep-336,96,4,8,-21.09502410888672,-34.26694107055664
4bu1zewn,solar-sweep-381,128,2,8,-21.735952377319336,-34.1671257019043
8bqb85eq,fanciful-sweep-377,96,20,72,-24.419055938720703,-33.69414520263672
7q2xfmje,clean-sweep-337,96,4,16,-19.696279525756836,-34.3537483215332
68ux1vxi,snowy-sweep-338,96,4,24,-18.93834686279297,-34.491580963134766
gukjrfcm,glowing-sweep-361,96,16,2,-28.104021072387695,-34.54612731933594
p1o3cfsv,kind-sweep-362,96,16,4,-24.736955642700195,-34.608360290527344
c4bu2p3b,ancient-sweep-370,96,20,2,-27.943981170654297,-34.52947998046875
hu2bj96m,northern-sweep-382,128,2,16,-19.64284324645996,-34.27994155883789
iconcvta,charmed-sweep-383,128,2,24,-18.635143280029297,-34.445255279541016
wjjl79g0,visionary-sweep-339,96,4,36,-18.32236099243164,-34.37165451049805
yr5c6v7c,curious-sweep-384,128,2,36,-18.94242477416992,-34.49403762817383
j4tuh631,logical-sweep-378,96,20,90,-25.125131607055664,-33.36089324951172
r2sj4m50,restful-sweep-363,96,16,8,-22.98508071899414,-34.369049072265625
3sju43iz,visionary-sweep-371,96,20,4,-24.72457504272461,-34.5531005859375
57sgemil,different-sweep-379,128,2,2,-27.73600959777832,-34.64475631713867
77gjzl00,crimson-sweep-372,96,20,8,-22.18819808959961,-34.63505554199219
381qvzgv,vague-sweep-380,128,2,4,-23.944568634033203,-34.461952209472656
q1h5ws33,helpful-sweep-385,128,2,48,-18.655364990234375,-34.68653869628906
cb9kb2cm,confused-sweep-373,96,20,16,-21.937963485717773,-34.249794006347656
4ds2ewln,earnest-sweep-340,96,4,48,-18.1903133392334,-34.7734260559082
grvpdmsj,flowing-sweep-374,96,20,24,-21.000102996826172,-34.24441146850586
0pw9py95,lemon-sweep-341,96,4,72,-18.051698684692383,-34.64221954345703
7a7yav8h,smooth-sweep-386,128,2,72,-18.486345291137695,-34.19829177856445
8orafs9w,flowing-sweep-342,96,4,90,-17.68173599243164,-34.2835693359375
07vomiw4,swift-sweep-364,96,16,16,-20.7354679107666,-34.556583404541016
h8a8cl7l,noble-sweep-381,128,2,8,-20.79958724975586,-34.11418151855469
i07ae4hc,sandy-sweep-365,96,16,24,-19.980525970458984,-34.577850341796875
wzc3bkkm,denim-sweep-366,96,16,36,-20.983217239379883,-34.23066329956055
s7wvszpq,distinctive-sweep-367,96,16,48,-20.55500602722168,-34.42290496826172
ygycu352,frosty-sweep-387,128,2,90,-17.919462203979492,-34.02552032470703
1xt1fsss,glowing-sweep-382,128,2,16,-20.64082908630371,-34.22193908691406
pz69pi5v,winter-sweep-388,128,4,2,-28.168832778930664,-34.38773727416992
uiqz0p58,cosmic-sweep-389,128,4,4,-24.6986141204834,-34.16446304321289
hkz83y5t,bright-sweep-375,96,20,36,-20.66179847717285,-34.31586837768555
xbvnfqve,mild-sweep-343,96,6,2,-27.9397029876709,-34.862274169921875
xrwclgzq,lyric-sweep-376,96,20,48,-22.65808868408203,-34.344757080078125
z0hpm8sb,genial-sweep-344,96,6,4,-24.818119049072266,-34.61962127685547
uij0hm8q,crisp-sweep-345,96,6,8,-22.11930274963379,-34.45227813720703
jryk8fu9,clean-sweep-368,96,16,72,-21.31696891784668,-34.09278106689453
yrs8up8d,grateful-sweep-369,96,16,90,-22.77747344970703,-33.67051315307617
50eh5lg3,treasured-sweep-385,128,2,48,-18.63151741027832,-34.67457580566406
o7cvxcc6,swift-sweep-384,128,2,36,-18.006763458251953,-34.38764572143555
pc96nq6q,icy-sweep-390,128,4,8,-22.10434341430664,-34.23749923706055
sofxhl24,swept-sweep-383,128,2,24,-18.833166122436523,-34.56245040893555
c1ng34dq,fancy-sweep-377,96,20,72,-23.802963256835938,-33.79872131347656
uzim7x1c,noble-sweep-370,96,20,2,-27.969736099243164,-34.54840850830078
bo71hynv,feasible-sweep-371,96,20,4,-24.39120101928711,-34.717674255371094
ud9g9tcm,clear-sweep-391,128,4,16,-19.98706817626953,-34.33625411987305
bu0bydds,autumn-sweep-346,96,6,16,-19.782039642333984,-34.49415588378906
lqi23m2a,celestial-sweep-386,128,2,72,-19.326496124267575,-33.96060562133789
1o884nol,swept-sweep-392,128,4,24,-19.20985412597656,-34.40742874145508
iizeiegw,vivid-sweep-372,96,20,8,-22.194726943969727,-34.60331344604492
vovjcqaj,ruby-sweep-378,96,20,90,-23.48102378845215,-33.73634338378906
nxoj59uh,apricot-sweep-387,128,2,90,-18.484872817993164,-34.246429443359375
yeis4l22,faithful-sweep-347,96,6,24,-19.590951919555664,-34.56074142456055
12i5ak0j,kind-sweep-393,128,4,36,-18.590410232543945,-34.20535659790039
2g9ol8l1,sparkling-sweep-348,96,6,36,-18.76923179626465,-34.459068298339844
grcpqcqc,jolly-sweep-394,128,4,48,-19.581480026245117,-34.13140106201172
0gp7gera,dark-sweep-379,128,2,2,-28.101938247680664,-34.57209014892578
66ye0tyv,vocal-sweep-380,128,2,4,-24.53955841064453,-34.27933883666992
5f032db5,lilac-sweep-373,96,20,16,-22.450361251831055,-34.080528259277344
t3og06pq,fresh-sweep-349,96,6,48,-18.88013458251953,-34.341304779052734
j9om9wr4,splendid-sweep-381,128,2,8,-21.209552764892575,-34.154258728027344
iyzv8zfe,fragrant-sweep-395,128,4,72,-17.657468795776367,-34.324974060058594
25c69zwp,earnest-sweep-374,96,20,24,-21.339719772338867,-34.42216491699219
fkp8469n,solar-sweep-388,128,4,2,-28.17852020263672,-34.46127700805664
4tpdsnt2,vocal-sweep-382,128,2,16,-19.709003448486328,-34.217994689941406
2jia8l0z,amber-sweep-389,128,4,4,-23.826597213745117,-34.583763122558594
weyffmzw,earthy-sweep-396,128,4,90,-18.50655746459961,-34.112491607666016
1gc0qup8,major-sweep-375,96,20,36,-20.544321060180664,-34.16232681274414
okcimicf,super-sweep-350,96,6,72,-18.748859405517575,-34.387229919433594
jtdvy2re,light-sweep-383,128,2,24,-19.569345474243164,-34.30402755737305
vpwdca4g,earthy-sweep-397,128,6,2,-28.436779022216797,-34.498313903808594
xh947bi6,serene-sweep-376,96,20,48,-21.680814743041992,-33.85000228881836
5ajwpha8,noble-sweep-390,128,4,8,-22.069416046142575,-34.477325439453125
f613ivac,winter-sweep-351,96,6,90,-19.168779373168945,-34.12870788574219
syvl9r5e,amber-sweep-352,96,8,2,-27.541963577270508,-34.78482437133789
tegp2rzg,clean-sweep-398,128,6,4,-23.66459846496582,-34.62321472167969
p6qzcozz,skilled-sweep-377,96,20,72,-23.877843856811523,-33.42694091796875
bl7q6nl3,curious-sweep-385,128,2,48,-19.388280868530273,-34.02345275878906
p2fz2d8g,bright-sweep-384,128,2,36,-19.178281784057617,-34.1844367980957
y6y099qa,mild-sweep-399,128,6,8,-22.247783660888672,-34.3026008605957
rypbhcui,rosy-sweep-378,96,20,90,-24.462038040161133,-33.58701705932617
fu8vhaz3,eager-sweep-400,128,6,16,-19.74259376525879,-34.415348052978516
cjs2894k,dark-sweep-386,128,2,72,-17.820663452148438,-34.35869216918945
ufxhravm,dandy-sweep-379,128,2,2,-28.989295959472656,-33.88210678100586
s3jbdslv,balmy-sweep-391,128,4,16,-19.570932388305664,-34.25552749633789
yf2ivver,clear-sweep-387,128,2,90,-17.9627628326416,-34.69145965576172
5viedsnu,zany-sweep-353,96,8,4,-23.83247756958008,-34.57060241699219
u0bhw3ax,dauntless-sweep-355,96,8,16,-20.465669631958008,-34.42653274536133
ydj9cnw9,jumping-sweep-354,96,8,8,-22.155977249145508,-34.43846893310547
055e9sc6,exalted-sweep-393,128,4,36,-18.80125617980957,-34.367584228515625
4vi7ds42,electric-sweep-392,128,4,24,-18.626489639282227,-34.683284759521484
kdvnnkii,devoted-sweep-401,128,6,24,-20.646936416625977,-33.925987243652344
5p4gqnv6,woven-sweep-388,128,4,2,-28.559738159179688,-34.3036994934082
g8izwv1w,celestial-sweep-402,128,6,36,-18.52421760559082,-34.17094421386719
hr1jc23a,resilient-sweep-394,128,4,48,-18.0229434967041,-34.434024810791016
som00gjx,wise-sweep-403,128,6,48,-18.751720428466797,-34.032413482666016
weqkon97,warm-sweep-395,128,4,72,-18.06305503845215,-34.08622741699219
qvbimd5x,solar-sweep-380,128,2,4,-23.89175033569336,-34.383609771728516
ohae3p3w,young-sweep-381,128,2,8,-20.84749984741211,-34.220340728759766
1fyf3lnx,bumbling-sweep-390,128,4,8,-21.682546615600582,-34.377681732177734
phkmafkn,apricot-sweep-389,128,4,4,-24.42070770263672,-34.418426513671875
aeuicd7n,distinctive-sweep-356,96,8,24,-19.458332061767575,-34.524051666259766
hi6pzi6i,cerulean-sweep-404,128,6,72,-19.50682830810547,-34.19383239746094
0i40kayg,noble-sweep-382,128,2,16,-19.07304000854492,-34.45425796508789
lub965lf,curious-sweep-405,128,6,90,-18.56581687927246,-33.99421310424805
i53i8ryl,confused-sweep-357,96,8,36,-19.427846908569336,-34.32468795776367
zyqq42ia,royal-sweep-383,128,2,24,-19.387331008911133,-34.39959716796875
2mvzb9ce,bright-sweep-358,96,8,48,-19.66439437866211,-34.144378662109375
6ptc39zw,skilled-sweep-384,128,2,36,-18.57269859313965,-34.34432601928711
n95hww2d,fallen-sweep-391,128,4,16,-18.71070098876953,-34.5209846496582
e5e6v191,glamorous-sweep-406,128,8,2,-27.958702087402344,-34.69021224975586
fqd1pcmy,upbeat-sweep-396,128,4,90,-18.4327335357666,-34.26884460449219
wrnybcu6,vibrant-sweep-392,128,4,24,-19.053386688232425,-34.53316116333008
x6u7qwwo,firm-sweep-397,128,6,2,-28.3704891204834,-34.50349807739258
kq8ag4zp,trim-sweep-359,96,8,72,-18.624040603637695,-34.5433349609375
pvht8a4x,sparkling-sweep-385,128,2,48,-18.17411231994629,-34.16439437866211
0uwmpsx1,stilted-sweep-408,128,8,8,-21.589168548583984,-34.20627975463867
d32zu2xr,expert-sweep-398,128,6,4,-23.960405349731445,-34.470584869384766
oesf4ru4,spring-sweep-407,128,8,4,-25.103166580200195,-34.275325775146484
3znz8bdb,stoic-sweep-393,128,4,36,-18.339277267456055,-34.42517852783203
9cbs7ycj,vague-sweep-395,128,4,72,-18.61411476135254,-34.00660705566406
s3nqzxht,lively-sweep-394,128,4,48,-18.623868942260746,-34.13991165161133
khcoc393,classic-sweep-360,96,8,90,-20.137922286987305,-34.187965393066406
0oogiujw,royal-sweep-386,128,2,72,-18.028564453125,-34.24900436401367
uj5vaojs,twilight-sweep-399,128,6,8,-21.40927505493164,-34.38162612915039
9iribw63,trim-sweep-361,96,16,2,-28.629928588867188,-34.35774612426758
rm10jt6q,rural-sweep-362,96,16,4,-24.478294372558594,-34.46938705444336
uk5i6r9r,visionary-sweep-409,128,8,16,-19.559396743774418,-34.49857711791992
6sc990lg,pretty-sweep-387,128,2,90,-18.635181427001953,-34.01166915893555
6n0eotwp,daily-sweep-410,128,8,24,-20.653963088989254,-34.29893112182617
0t1wcz2g,dry-sweep-411,128,8,36,-19.8629150390625,-34.162845611572266
56xrai2f,proud-sweep-388,128,4,2,-27.9631290435791,-34.67225646972656
pv98f78c,distinctive-sweep-396,128,4,90,-18.805002212524418,-34.40768814086914
17nu7p34,clear-sweep-389,128,4,4,-23.72894287109375,-34.314735412597656
29mtq49j,graceful-sweep-390,128,4,8,-21.72858428955078,-34.22761154174805
3qmpcva0,super-sweep-400,128,6,16,-20.574373245239254,-34.19660568237305
yyziptgj,stellar-sweep-397,128,6,2,-27.93036460876465,-34.69501495361328
46ow0zrx,royal-sweep-412,128,8,48,-19.92567443847656,-33.87380599975586
e5qc6ine,gallant-sweep-413,128,8,72,-19.733856201171875,-33.73038864135742
rkby3ums,expert-sweep-363,96,16,8,-23.292083740234375,-34.23950958251953
f5qd1kj6,worldly-sweep-401,128,6,24,-19.969331741333008,-34.434959411621094
87g9yuav,genial-sweep-402,128,6,36,-18.59736442565918,-34.546409606933594
lx6aycg1,swift-sweep-398,128,6,4,-23.754859924316406,-34.639774322509766
p8gardj9,floral-sweep-400,128,6,16,-20.09331512451172,-34.37355041503906
r8o6aqeb,sweet-sweep-399,128,6,8,-21.964656829833984,-34.104522705078125
ya07tkpj,vague-sweep-364,96,16,16,-20.70817756652832,-34.611061096191406
8gq9xosm,giddy-sweep-403,128,6,48,-19.0721492767334,-34.110870361328125
94ivxll5,grateful-sweep-414,128,8,90,-21.18999671936035,-33.72385025024414
hjwpsop9,laced-sweep-365,96,16,24,-20.329700469970703,-34.222808837890625
igl71gii,honest-sweep-415,128,16,2,-28.106229782104492,-34.59111785888672
56ak38r5,fancy-sweep-401,128,6,24,-19.648271560668945,-34.47294616699219
jpduhopg,giddy-sweep-391,128,4,16,-19.42028427124023,-33.95229721069336
7eglokeu,swept-sweep-366,96,16,36,-19.695615768432617,-34.5163459777832
pygok3ys,kind-sweep-393,128,4,36,-18.958044052124023,-34.23503494262695
vesdetdb,grateful-sweep-392,128,4,24,-18.842134475708008,-34.53285217285156
x3whn4j5,stilted-sweep-404,128,6,72,-18.93785285949707,-33.89464569091797
0us38td7,earthy-sweep-416,128,16,4,-24.61357307434082,-34.41883087158203
5y4pino9,brisk-sweep-394,128,4,48,-18.995100021362305,-34.087223052978516
tbkjyxae,glad-sweep-395,128,4,72,-17.699907302856445,-34.402442932128906
k4rfjjby,glorious-sweep-417,128,16,8,-22.417953491210938,-34.50001907348633
xcmomho2,skilled-sweep-367,96,16,48,-21.161733627319336,-34.11083984375
ccokjvtp,visionary-sweep-418,128,16,16,-21.860803604125977,-34.48104476928711
zdfqjo37,fine-sweep-368,96,16,72,-23.009458541870117,-34.062255859375
vb0glo8k,helpful-sweep-402,128,6,36,-19.009984970092773,-34.288536071777344
cqvb7bqc,fresh-sweep-403,128,6,48,-19.46305274963379,-34.10642623901367
zww47dpq,dutiful-sweep-404,128,6,72,-19.4149112701416,-33.84364318847656
y926ylai,sleek-sweep-405,128,6,90,-20.252817153930664,-33.88577651977539
fhx6h7ny,fragrant-sweep-406,128,8,2,-28.126502990722656,-34.31844711303711
c6r2xu0h,swept-sweep-405,128,6,90,-19.28363609313965,-34.19956970214844
4py8o24t,twilight-sweep-419,128,16,24,-21.875045776367188,-34.46549606323242
zufup9k1,lunar-sweep-369,96,16,90,-22.380258560180664,-33.96226119995117
i8afoy3u,snowy-sweep-406,128,8,2,-28.194475173950195,-34.60041046142578
31gz8w5c,whole-sweep-396,128,4,90,-18.71071434020996,-33.986385345458984
cdkpouv4,fiery-sweep-407,128,8,4,-24.45929527282715,-34.26636505126953
hziwhrj2,lemon-sweep-408,128,8,8,-22.31521987915039,-34.02522277832031
govnw5rp,drawn-sweep-397,128,6,2,-28.727375030517575,-34.39537048339844
fzzh99b6,tough-sweep-420,128,16,36,-22.09734535217285,-34.146461486816406
mco0lscy,wobbly-sweep-370,96,20,2,-28.23533821105957,-34.71742630004883
zrako08g,whole-sweep-371,96,20,4,-25.73716163635254,-34.47135925292969
m56thxuq,rare-sweep-398,128,6,4,-24.870824813842773,-34.19895935058594
jnq3mjn8,restful-sweep-421,128,16,48,-22.31261444091797,-34.123626708984375
57hq31ra,lively-sweep-399,128,6,8,-21.77755546569824,-34.40757369995117
upfvelc5,misty-sweep-372,96,20,8,-22.403743743896484,-34.308555603027344
1qd6j7dk,silvery-sweep-422,128,16,72,-25.351905822753903,-33.56898498535156
inpuca06,grateful-sweep-423,128,16,90,-25.5714054107666,-33.65776443481445
x4x6ac2q,deep-sweep-407,128,8,4,-24.70317649841309,-34.09695816040039
94ce973u,winter-sweep-408,128,8,8,-21.52466583251953,-34.39690399169922
gyodcmr5,worldly-sweep-409,128,8,16,-19.89802360534668,-34.03948211669922
2jklietz,effortless-sweep-409,128,8,16,-21.04832649230957,-34.38640213012695
dhzog6ld,brisk-sweep-424,128,20,2,-28.384965896606445,-34.33664321899414
